,id,comp-1,comp-2,first_author_female,last_author_female,majority_female_binary,topic,climatejusticescore
37756,5411579,-3.5546372,-26.258444,0.0,unknown,unknown,Topic57,0.1654062921424594
37757,5411580,33.9376,-19.79945,0.0,0.0,0.0,Topic83,0.5174531218946136
37758,5411581,-27.366385,-17.436749,0.0,0.0,0.0,Topic46,0.0198494100945173
37759,5411582,34.648636,-27.200018,0.0,0.0,0.0,Topic103,0.0936993254413606
37760,5411583,-26.019314,-22.16193,unknown,0.0,unknown,Topic70,0.036769098358935395
37761,5411585,32.15171,-10.517009,0.0,unknown,unknown,Topic89,0.36317893086058894
37762,5411586,35.5594,19.653362,1.0,0.0,0.0,Topic44,0.3273879435159325
37763,5411588,20.539913,-32.05706,unknown,unknown,unknown,Topic41,0.0193530961002329
37764,5411589,-48.463905,-0.86142224,1.0,0.0,0.0,Topic71,0.02289427176064335
37765,5411590,30.28329,-18.036404,0.0,1.0,0.0,Topic25,0.34533663171954176
37766,5411592,38.775314,-34.053814,0.0,1.0,0.0,Topic34,0.133053795043101
37767,5411593,-51.49241,-2.533022,unknown,0.0,unknown,Topic71,0.13713527730506342
37768,5411594,-50.663784,0.7431201,1.0,unknown,unknown,Topic71,0.005262655118170885
37769,5411595,5.7926335,-38.298435,0.0,unknown,unknown,Topic77,0.0718667793592334
37770,5411597,-1.9933237,10.405157,0.0,0.0,unknown,Topic107,0.05651360094170031
37771,5411598,-29.221315,-29.902523,1.0,1.0,unknown,Topic6,0.1135280011822009
37772,5411599,-2.8004282,-27.441933,unknown,unknown,unknown,Topic57,0.1536131194304693
37773,5411601,32.328426,-33.319664,1.0,0.0,unknown,Topic74,0.25292985963522857
37774,5411603,26.959595,10.756772,0.0,0.0,unknown,Topic37,0.1637922144793656
37775,5411604,42.479168,-14.760742,1.0,0.0,0.0,Topic83,0.29399096719779616
37776,5411605,10.377904,26.034359,0.0,0.0,0.0,Topic78,0.1005420043939909
37777,5411606,0.35155112,10.554535,1.0,1.0,0.0,Topic88,0.2038899529297572
37778,5411609,-2.8020718,-27.441963,unknown,unknown,unknown,Topic57,0.15451389932241716
37779,5411610,23.903978,-2.9686077,1.0,0.0,unknown,Topic12,0.36309180426367366
37780,5411611,-0.7534894,-44.39498,0.0,0.0,0.0,Topic63,0.06644299210036304
37781,5411612,19.25535,-34.313778,0.0,0.0,unknown,Topic27,0.1082836839766481
37782,5411613,30.08113,18.553116,0.0,0.0,0.0,Topic91,0.3831177408369448
37783,5411614,-21.994408,-15.217254,0.0,1.0,1.0,Topic78,0.09400556469435217
37784,5411615,23.341726,3.1478293,unknown,unknown,unknown,Topic86,0.23844089455909923
37785,5411616,-20.727705,-5.702251,0.0,0.0,unknown,Topic90,0.08478770042723449
37786,5411617,18.467949,-21.076885,0.0,unknown,0.0,Topic5,0.15441235598057598
37787,5411618,15.580358,-26.014528,1.0,1.0,unknown,Topic90,0.009762570033323108
37788,5411621,-61.597637,13.489998,0.0,unknown,unknown,Topic15,0.006423430893371092
37789,5411623,15.493226,0.9590423,0.0,1.0,1.0,Topic85,0.134161025088815
37790,5411624,-15.123648,16.972599,1.0,1.0,1.0,Topic92,0.0122640679359997
37791,5411627,-54.722027,-7.5478816,1.0,1.0,unknown,Topic22,0.0222252412884623
37792,5411628,41.926014,-31.850357,unknown,unknown,unknown,Topic34,0.18979866502611834
37793,5411629,1.2061764,-39.292034,1.0,0.0,0.0,Topic63,0.031616858611019066
37794,5411630,22.952187,-29.635443,unknown,0.0,unknown,Topic106,0.2279707986984893
37795,5411631,-8.813402,34.833035,0.0,0.0,0.0,Topic94,0.0166305003232513
37796,5411632,-11.09078,-2.4578204,1.0,1.0,unknown,Topic25,0.1501290621705262
37797,5411633,43.685627,-9.300119,0.0,1.0,0.5,Topic103,0.027236368770102506
37798,5411634,7.843061,-37.639675,0.0,0.0,0.0,Topic77,0.17255559550622648
37799,5411635,-1.1319416,-35.04496,1.0,1.0,1.0,Topic114,0.0925449668321737
37800,5411636,-16.897295,-46.127853,1.0,1.0,1.0,Topic82,0.024322806864745805
37801,5411637,-2.7691875,-27.3349,0.0,0.0,0.0,Topic57,0.09922299641176911
37802,5411638,17.367043,2.797246,1.0,0.0,1.0,Topic37,0.059623520075367656
37803,5411639,-48.17299,-13.844504,0.0,unknown,unknown,Topic31,0.0204363494791595
37804,5411640,2.8214982,-53.94693,0.0,0.0,unknown,Topic8,0.027652931905463703
37805,5411641,-52.654064,15.38756,0.0,1.0,unknown,Topic15,0.2227578730602851
37806,5411642,13.955373,31.399073,0.0,0.0,unknown,Topic12,0.34827870792917043
37807,5411643,9.0225,14.865627,1.0,1.0,1.0,Topic87,0.5649901729710934
37808,5411644,39.726242,-33.72111,1.0,0.0,unknown,Topic34,0.11346344110342141
37809,5411645,-36.44371,-15.934224,1.0,1.0,1.0,Topic54,0.009474231971434599
37810,5411647,-6.009076,-3.1960843,0.0,0.0,unknown,Topic21,0.22873762488027571
37811,5411648,5.685053,-30.604347,0.0,0.0,unknown,Topic65,0.1091808922824077
37812,5411650,-4.1264925,-56.352512,1.0,1.0,1.0,Topic16,0.0265672877596336
37813,5411652,16.908995,2.1907082,0.0,1.0,0.0,Topic16,0.0206204063626599
37814,5411654,-4.340383,-35.229485,0.0,1.0,unknown,Topic114,0.03004251470013896
37815,5411655,18.0578,-21.600563,0.0,0.0,0.0,Topic5,0.04772968645469014
37816,5411656,18.080223,45.424957,1.0,1.0,1.0,Topic10,0.1661892433869002
37817,5411657,26.688501,44.676167,1.0,1.0,1.0,Topic10,0.1647317118348907
37818,5411658,12.078856,21.441483,1.0,0.0,1.0,Topic78,0.12277461438334661
37819,5411659,-7.038832,-8.903389,1.0,unknown,unknown,Topic76,0.0557965548524003
37820,5411660,-1.2248039,31.44465,0.0,0.0,0.0,Topic35,0.1376910611613994
37821,5411661,1.7248453,-37.956543,unknown,1.0,unknown,Topic32,0.06194824167909891
37822,5411662,-33.813133,-15.076936,0.0,1.0,0.0,Topic54,0.04677609734145631
37823,5411663,-24.987883,0.15617658,0.0,0.0,unknown,Topic104,0.23152245917222558
37824,5411664,3.5547087,-7.9134445,1.0,1.0,1.0,Topic20,0.0920475255310553
37825,5411666,-39.59294,-35.110165,1.0,0.0,0.0,Topic28,0.06633528323000559
37826,5411667,24.483618,-15.163442,0.0,1.0,0.5,Topic40,0.4616975823242813
37827,5411668,21.27579,-6.9706926,1.0,0.0,unknown,Topic12,0.18738128830528542
37828,5411669,-46.113422,-21.276546,unknown,0.0,unknown,Topic19,0.0924321242116481
37829,5411670,-17.777351,21.496418,unknown,0.0,unknown,Topic99,0.020828960722208707
37830,5411671,24.304329,-3.8861847,0.0,0.0,unknown,Topic12,0.26729036808568635
37831,5411672,22.242989,-28.675581,0.0,0.0,0.0,Topic106,0.41514886218819447
37832,5411674,24.07544,-33.75999,1.0,unknown,unknown,Topic106,0.22409205963353976
37833,5411675,37.46553,-7.466675,0.0,0.0,unknown,Topic103,0.3134605193555535
37834,5411676,-27.907587,-20.84155,0.0,0.0,0.0,Topic59,0.06749572316444648
37835,5411678,1.453174,-44.934536,1.0,0.0,0.5,Topic63,0.0149686441306302
37836,5411679,21.449467,-6.2526407,0.0,0.0,0.0,Topic20,0.3407014216566298
37837,5411681,-20.369213,-21.105503,0.0,0.0,0.0,Topic14,0.16673125072660402
37838,5411683,0.42202842,-9.888028,1.0,0.0,0.0,Topic115,0.0424285113113378
37839,5411685,33.78044,30.921875,0.0,unknown,0.0,Topic91,0.5574450270648903
37840,5411686,19.507462,2.7104275,0.0,1.0,0.0,Topic45,0.1949669472496989
37841,5411687,26.672722,-4.669633,0.0,1.0,0.0,Topic12,0.4827401377246839
37842,5411688,18.98349,1.5125318,1.0,1.0,unknown,Topic37,0.09917993290587981
37843,5411690,7.542436,2.5822802,1.0,1.0,1.0,Topic54,0.1267963261318342
37844,5411691,26.336676,-13.22418,0.0,0.0,0.0,Topic40,0.3927290297733961
37845,5411692,-4.1291814,-57.004322,0.0,0.0,0.0,Topic16,0.011590654189022841
37846,5411693,-2.8787615,-13.252553,1.0,0.0,0.5,Topic95,0.027664507338284794
37847,5411694,-6.2175984,-0.36998045,0.0,unknown,0.0,Topic85,0.3091374120635798
37848,5411696,-49.21687,0.4847394,0.0,0.0,unknown,Topic71,0.0078089324575228766
37849,5411697,-17.593287,10.844372,0.0,0.0,unknown,Topic120,0.09860418089969161
37850,5411699,21.925001,41.51531,0.0,0.0,unknown,Topic10,0.1215942190791012
37851,5411702,-4.9415126,-49.629536,0.0,0.0,0.0,Topic16,0.004078890694358999
37852,5411703,-20.1184,-50.781635,0.0,0.0,0.0,Topic82,0.1385517047631407
37853,5411704,-18.681362,-51.73947,0.0,0.0,0.0,Topic82,0.009215738556944356
37854,5411705,37.45534,-7.4748626,0.0,0.0,unknown,Topic103,0.3222450898966995
37855,5411707,17.01865,13.127428,1.0,1.0,1.0,Topic50,0.42758338412936037
37856,5411709,26.644217,-11.588806,0.0,0.0,0.0,Topic40,0.4493470725447218
37857,5411710,15.532723,-36.35325,1.0,0.0,1.0,Topic27,0.12472456259879601
37858,5411711,7.57085,22.397123,1.0,1.0,1.0,Topic42,0.3300348180785571
37859,5411712,-33.772934,29.671726,1.0,unknown,unknown,Topic66,0.0301262582975809
37860,5411713,-32.847008,-1.279975,1.0,0.0,1.0,Topic14,0.0182844568112892
37861,5411714,-29.561474,20.835627,unknown,unknown,unknown,Topic26,0.09301962029108188
37862,5411715,-25.371046,44.040737,1.0,1.0,1.0,Topic66,0.01591434590800863
37863,5411716,-1.0271297,9.328187,unknown,0.0,unknown,Topic115,0.0103026331927386
37864,5411717,-48.660934,8.458927,1.0,unknown,unknown,Topic94,0.0079574122651817
37865,5411718,-8.674069,39.7711,0.0,0.0,0.0,Topic68,0.07635718355923109
37866,5411719,-22.20185,-21.69413,0.0,unknown,unknown,Topic6,0.060538484359837406
37867,5411720,-19.467165,-28.781492,1.0,0.0,0.5,Topic6,0.0408787511477553
37868,5411721,-44.632175,-4.6380615,unknown,unknown,unknown,Topic64,0.019382023624301813
37869,5411723,-2.4429102,-31.529757,0.0,1.0,0.5,Topic105,0.0362701173977216
37870,5411724,-6.264998,-25.27757,0.0,unknown,unknown,Topic57,0.0464144061761006
37871,5411727,-18.379337,29.732483,unknown,0.0,unknown,Topic97,0.0084976244277819
37872,5411729,-31.644503,20.823103,0.0,0.0,0.0,Topic26,0.03452360898440351
37873,5411730,-40.665005,42.15776,0.0,0.0,unknown,Topic7,0.007694539686409512
37874,5411731,-23.053715,41.628273,1.0,1.0,1.0,Topic66,0.010978374503012
37875,5411732,-14.461165,46.84051,0.0,1.0,0.5,Topic23,0.11454697109948299
37876,5411735,-15.664333,-30.555885,1.0,1.0,1.0,Topic6,0.058713623545283804
37877,5411736,-26.270037,-33.623463,0.0,unknown,unknown,Topic90,0.007478012689408426
37878,5411737,-17.979721,37.752605,0.0,0.0,0.0,Topic66,0.015431910163511952
37879,5411738,-22.252438,-11.512231,0.0,unknown,unknown,Topic78,0.0455634591636065
37880,5411739,4.832379,35.071148,unknown,unknown,unknown,Topic72,0.025535226205249596
37881,5411741,-22.468563,-13.756248,1.0,1.0,1.0,Topic107,0.12592168627038128
37882,5411742,-43.796288,33.960217,0.0,1.0,unknown,Topic7,0.01184412488250804
37883,5411743,5.710107,6.260609,1.0,0.0,1.0,Topic109,0.3589977531947079
37884,5411744,-28.93888,-32.910755,0.0,0.0,0.0,Topic76,0.003423815982271236
37885,5411745,-15.189733,46.652946,0.0,1.0,0.0,Topic23,0.05852755096067001
37886,5411746,3.2767894,10.788699,0.0,1.0,0.0,Topic91,0.2152025097632237
37887,5411747,-22.363695,-4.414279,1.0,1.0,1.0,Topic90,0.03189685004304222
37888,5411748,-18.771872,-0.57982016,1.0,0.0,unknown,Topic46,0.08361620895939359
37889,5411749,-41.77414,-7.459374,0.0,1.0,0.5,Topic31,0.0079603673351216
37890,5411751,-35.198048,25.900253,0.0,0.0,unknown,Topic93,0.00208208175333678
37891,5411752,-39.36414,18.499023,unknown,0.0,unknown,Topic100,0.004823719065513847
37892,5411753,-36.557777,10.897589,0.0,unknown,unknown,Topic67,0.019582939464984305
37893,5411754,5.162539,6.4058013,1.0,0.0,unknown,Topic109,0.08797757434850312
37894,5411755,-4.133378,-56.685062,1.0,0.0,0.5,Topic16,0.025164787167236597
37895,5411756,-23.710848,19.01079,1.0,0.0,0.5,Topic38,0.005837864591618075
37896,5411757,41.382664,-13.299209,1.0,0.0,0.0,Topic83,0.3400378738380703
37897,5411758,36.4912,-29.320438,0.0,0.0,unknown,Topic34,0.12806410120541023
37898,5411760,-22.089579,-3.9160764,1.0,0.0,0.0,Topic90,0.010812065370323119
37899,5411761,16.377699,27.780254,unknown,1.0,unknown,Topic78,0.42405793822184384
37900,5411762,-25.601412,26.112432,0.0,1.0,1.0,Topic96,0.0136095449335422
37901,5411763,-47.22286,8.125838,1.0,0.0,unknown,Topic94,0.017639643743408533
37902,5411764,-30.866537,-22.097338,1.0,0.0,0.0,Topic59,0.01684097947873109
37903,5411766,24.313656,10.7396555,unknown,0.0,unknown,Topic37,0.3458473277901821
37904,5411767,-9.863097,1.595909,1.0,0.0,0.0,Topic107,0.3131138476463385
37905,5411768,-38.777313,28.708067,1.0,0.0,0.0,Topic96,0.012113038150332243
37906,5411769,-24.364073,-6.02225,0.0,0.0,0.0,Topic90,0.016005407467617083
37907,5411770,-6.233949,56.5677,0.0,1.0,0.5,Topic3,0.019875416424044855
37908,5411771,-16.711,-7.675783,1.0,0.0,unknown,Topic115,0.015242869441757
37909,5411773,-19.506603,1.196688,0.0,0.0,0.0,Topic46,0.021200829339129926
37910,5411774,-4.52148,52.581448,0.0,0.0,unknown,Topic3,0.020296403791164302
37911,5411775,-33.955868,38.759518,0.0,1.0,1.0,Topic7,0.011297689464076215
37912,5411776,-20.295244,-3.152725,1.0,unknown,unknown,Topic46,0.0062652620970089805
37913,5411777,-28.684065,35.74754,0.0,0.0,unknown,Topic29,0.0028190845740223907
37914,5411778,-28.382954,38.621147,1.0,0.0,0.5,Topic29,0.08563645749362422
37915,5411779,-16.954208,26.944607,0.0,0.0,unknown,Topic97,0.01591672030504197
37916,5411780,-30.866905,22.31649,0.0,unknown,unknown,Topic26,0.0131180688573146
37917,5411781,2.3966231,-0.7534815,0.0,0.0,unknown,Topic87,0.39399994811733163
37918,5411782,14.134303,46.1777,1.0,unknown,unknown,Topic49,0.04255774117169791
37919,5411783,-24.94828,-36.8105,0.0,unknown,unknown,Topic11,0.023863286425566798
37920,5411784,-33.50468,-33.118973,unknown,unknown,unknown,Topic55,0.0045197504863840245
37921,5411785,-36.40933,37.008114,0.0,1.0,unknown,Topic7,0.022098277295208
37922,5411786,-30.684198,20.242601,0.0,0.0,0.0,Topic26,0.0984618366924459
37923,5411787,-2.6377122,-13.40262,0.0,0.0,unknown,Topic95,0.0369926905673597
37924,5411788,-43.721424,25.46212,unknown,1.0,unknown,Topic93,0.018752391303731356
37925,5411789,-36.32997,36.79994,0.0,1.0,unknown,Topic7,0.0573267864491996
37926,5411791,40.06314,-14.77963,1.0,0.0,0.0,Topic83,0.546923072497117
37927,5411792,2.7401125,20.349709,unknown,0.0,unknown,Topic61,0.11866862420718188
37928,5411793,-10.11053,-37.050327,0.0,1.0,0.0,Topic11,0.0920062824742129
37929,5411794,-37.89329,25.644968,0.0,unknown,unknown,Topic93,0.0114443694370139
37930,5411795,-34.62031,20.575521,0.0,0.0,unknown,Topic26,0.037848564717617605
37931,5411796,-8.791182,-7.7993884,0.0,0.0,0.0,Topic105,0.14483068956420422
37932,5411797,-40.738625,32.366592,1.0,1.0,1.0,Topic36,0.0290426920063037
37933,5411798,-5.533447,5.684922,0.0,unknown,unknown,Topic87,0.17753680852072268
37934,5411801,-34.2372,15.495731,0.0,0.0,unknown,Topic110,0.011671580726050304
37935,5411802,-32.06406,3.878039,unknown,unknown,unknown,Topic111,0.019765481620311734
37936,5411803,-18.210802,31.41632,1.0,0.0,0.0,Topic97,0.016441253668017533
37937,5411805,-36.87987,42.273052,unknown,unknown,unknown,Topic7,0.046439728684958104
37938,5411806,1.4487381,-33.531826,1.0,1.0,1.0,Topic114,0.16048681642194346
37939,5411808,-48.31448,8.098581,0.0,unknown,unknown,Topic94,0.007635654294745509
37940,5411809,-12.47322,-21.71671,0.0,0.0,0.0,Topic6,0.16125941618155476
37941,5411810,-39.28345,24.638166,0.0,unknown,unknown,Topic93,0.003015271889904036
37942,5411811,-34.02923,38.803265,0.0,0.0,0.0,Topic7,0.009480066552609967
37943,5411812,-9.118686,-7.3466177,unknown,unknown,unknown,Topic105,0.0656314162636548
37944,5411813,-14.773633,16.02187,1.0,1.0,unknown,Topic92,0.0030710626291535256
37945,5411814,-21.485277,17.890785,0.0,1.0,0.5,Topic38,0.0340628903935589
37946,5411816,6.54291,5.467789,1.0,0.0,0.0,Topic109,0.14935321695990778
37947,5411817,10.629111,14.742354,1.0,0.0,unknown,Topic87,0.35227922494540653
37948,5411818,-24.661247,25.458517,0.0,unknown,unknown,Topic96,0.0214225548600651
37949,5411820,-24.898237,44.731995,0.0,1.0,0.5,Topic66,0.0241370968026061
37950,5411821,32.80828,30.750141,1.0,1.0,1.0,Topic91,0.5907660879925578
37951,5411822,-29.463915,20.30053,1.0,unknown,unknown,Topic26,0.1148497606429166
37952,5411823,-28.16902,-19.50009,1.0,0.0,0.0,Topic59,0.010269163908995948
37953,5411824,-29.039955,11.367482,unknown,unknown,unknown,Topic69,0.013314856847816827
37954,5411825,6.4075303,26.356228,0.0,0.0,0.0,Topic93,0.14052910246962041
37955,5411826,-4.170314,-56.616707,1.0,1.0,unknown,Topic16,0.02391781299948195
37956,5411827,16.387396,-24.86344,0.0,0.0,0.5,Topic57,0.0738044958984719
37957,5411828,39.86107,-7.141288,1.0,1.0,1.0,Topic103,0.3940640813664934
37958,5411829,-8.205322,23.307156,0.0,0.0,0.0,Topic9,0.0418936042088024
37959,5411830,-3.830155,20.203846,0.0,0.0,0.0,Topic9,0.0684598883680561
37960,5411831,40.96128,-19.387321,1.0,unknown,unknown,Topic83,0.4182032312223463
37961,5411833,-43.669918,30.037336,0.0,0.0,0.0,Topic93,0.022410082580821958
37962,5411834,-29.365234,7.1345243,0.0,0.0,unknown,Topic76,0.008031325242244884
37963,5411835,-21.031288,6.4589324,0.0,1.0,0.0,Topic112,0.0563749462824923
37964,5411836,21.75346,-0.5495743,1.0,unknown,1.0,Topic86,0.3822673346753475
37965,5411837,-23.161232,18.875555,unknown,unknown,unknown,Topic38,0.006191602826332331
37966,5411839,-22.373816,-5.3010283,unknown,0.0,unknown,Topic90,0.006979375916054366
37967,5411840,-3.9047863,2.5069973,0.0,unknown,unknown,Topic109,0.18469483897001823
37968,5411841,29.697134,25.28026,1.0,1.0,1.0,Topic91,0.48446451036032645
37969,5411842,-15.050344,45.419167,unknown,1.0,unknown,Topic23,0.023885471648591
37970,5411843,-5.044659,31.774654,unknown,unknown,unknown,Topic25,0.34338238487181105
37971,5411844,-4.140045,-41.240047,0.0,0.0,0.0,Topic77,0.07296448649753551
37972,5411845,-3.3087065,-51.40303,1.0,0.0,0.0,Topic16,0.030716900288360605
37973,5411846,35.11084,-34.162994,0.0,unknown,unknown,Topic34,0.0438993634239485
37974,5411849,9.534901,-52.276405,0.0,0.0,0.0,Topic8,0.018650990023305294
37975,5411850,-7.342894,56.59041,1.0,unknown,unknown,Topic3,0.008817464284198885
37976,5411851,-53.128933,-8.375277,0.0,unknown,unknown,Topic22,0.09632048719991701
37977,5411852,15.386157,26.556118,1.0,unknown,unknown,Topic78,0.30129448928499425
37978,5411853,16.030674,43.657856,unknown,unknown,unknown,Topic49,0.16553008836546498
37979,5411854,11.545538,32.336987,0.0,0.0,0.0,Topic84,0.19672821166905075
37980,5411855,21.52126,12.408132,1.0,0.0,unknown,Topic25,0.4289395365954685
37981,5411856,48.3238,7.255348,0.0,1.0,0.5,Topic80,0.5134861838192126
37982,5411857,41.265137,19.260904,1.0,0.0,0.5,Topic44,0.5421188104988661
37983,5411858,-54.6909,13.372827,0.0,1.0,unknown,Topic15,0.0568484789660229
37984,5411859,-39.537426,-33.79167,0.0,unknown,unknown,Topic28,0.040895784350074
37985,5411861,-38.998024,15.452239,0.0,unknown,unknown,Topic64,0.016814535014400236
37986,5411862,36.280796,-19.678417,0.0,1.0,unknown,Topic83,0.5104882951227157
37987,5411863,24.093117,-27.166605,1.0,0.0,1.0,Topic106,0.2105380903795613
37988,5411865,32.731216,-6.1721897,1.0,0.0,0.5,Topic91,0.573575323050875
37989,5411866,10.983098,4.6499295,1.0,0.0,0.0,Topic107,0.2314750925059007
37990,5411868,-12.339434,-32.127808,1.0,0.0,unknown,Topic103,0.30812699529816273
37991,5411869,-3.0710099,39.43819,0.0,unknown,unknown,Topic68,0.017704940476210927
37992,5411871,11.6611595,19.137861,1.0,0.0,1.0,Topic78,0.1308673390872135
37993,5411872,-13.76688,8.382615,unknown,0.0,unknown,Topic43,0.0163056032132983
37994,5411873,42.584755,-30.777151,0.0,0.0,0.0,Topic34,0.14843151864590398
37995,5411874,-19.400026,-7.0305753,1.0,0.0,0.0,Topic90,0.18607525224993013
37996,5411876,-46.02383,-20.87917,unknown,0.0,unknown,Topic19,0.018976005091840602
37997,5411877,36.9248,-9.319684,1.0,1.0,1.0,Topic103,0.38977358700042136
37998,5411878,-25.328453,-8.376724,unknown,unknown,unknown,Topic90,0.0152623132795926
37999,5411879,10.530317,-13.242018,0.0,0.0,0.0,Topic33,0.049129591435301094
38000,5411880,38.3085,-20.182308,0.0,0.0,0.0,Topic83,0.2150067807194535
38001,5411881,-27.393,37.395004,0.0,0.0,0.0,Topic66,0.011076250806429318
38002,5411883,26.707518,-19.101042,unknown,0.0,unknown,Topic25,0.27159834520781057
38003,5411885,32.739777,12.133811,0.0,0.0,0.0,Topic91,0.4315837318204485
38004,5411886,-41.823383,28.23237,0.0,0.0,unknown,Topic93,0.013726439196234
38005,5411887,-20.343967,-38.80908,0.0,0.0,unknown,Topic58,0.049137178009710805
38006,5411889,1.7712405,-43.754436,1.0,0.0,0.5,Topic63,0.01363671776636415
38007,5411890,34.011906,-31.820297,1.0,1.0,unknown,Topic34,0.0825706973491184
38008,5411891,-33.190426,-12.721902,unknown,0.0,unknown,Topic54,0.1228107708708467
38009,5411892,-12.419802,14.25687,0.0,1.0,0.0,Topic92,0.058428636615402596
38010,5411893,-16.432405,-6.8021197,1.0,0.0,1.0,Topic115,0.26865614591227627
38011,5411894,-0.7759247,12.2612295,unknown,0.0,unknown,Topic88,0.2375444522045403
38012,5411895,16.329165,25.205194,1.0,0.0,0.0,Topic78,0.26120033563687933
38013,5411896,5.566306,29.775478,1.0,0.0,0.5,Topic51,0.0354706651178801
38014,5411898,-41.308525,31.149818,0.0,1.0,0.0,Topic36,0.0173506283741851
38015,5411899,-45.26348,2.4744687,unknown,unknown,unknown,Topic94,0.1071328696705643
38016,5411900,-22.137936,-26.61939,1.0,unknown,unknown,Topic6,0.04568675823379831
38017,5411902,-22.806545,-12.139072,unknown,unknown,unknown,Topic111,0.034353254961340396
38018,5411903,-0.14536968,12.933373,0.0,1.0,0.5,Topic88,0.1900233833248629
38019,5411905,34.82584,18.626047,0.0,0.0,0.5,Topic109,0.3276660698742693
38020,5411907,-7.3005486,41.03966,1.0,0.0,unknown,Topic68,0.0366073978102705
38021,5411908,5.177425,36.185535,1.0,unknown,unknown,Topic72,0.24210060938176478
38022,5411909,41.164284,-31.256477,0.0,0.0,0.0,Topic34,0.138271742424951
38023,5411910,-30.351822,-33.720295,0.0,0.0,0.0,Topic55,0.010432579836393075
38024,5411911,-40.505207,31.659195,0.0,0.0,unknown,Topic36,0.015063279457735619
38025,5411912,27.500002,14.940997,0.0,1.0,0.5,Topic37,0.3344266272649327
38026,5411913,-6.9666924,38.690254,1.0,1.0,0.0,Topic68,0.0282777188030395
38027,5411914,-25.340334,45.247528,1.0,1.0,1.0,Topic66,0.04850318971610739
38028,5411915,16.074402,3.1271074,0.0,unknown,0.0,Topic18,0.16718575759217574
38029,5411916,6.1323895,-31.745926,0.0,1.0,0.5,Topic65,0.035375076366329306
38030,5411917,9.100714,35.499287,1.0,1.0,unknown,Topic84,0.01197910319301309
38031,5411918,-4.1767316,3.045478,unknown,unknown,unknown,Topic74,0.2567864165196418
38032,5411919,-43.725513,22.997425,unknown,0.0,unknown,Topic93,0.005329927199820487
38033,5411920,9.148951,-12.625522,0.0,0.0,0.0,Topic48,0.071229181263265
38034,5411921,13.100185,-2.6335137,1.0,0.0,0.0,Topic107,0.17037924710238356
38035,5411922,-32.04565,6.1148124,0.0,0.0,0.0,Topic70,0.015155844019239683
38036,5411923,-57.34779,12.815802,1.0,1.0,unknown,Topic15,0.0231242297729758
38037,5411924,1.1679933,-1.9429265,unknown,unknown,unknown,Topic87,0.4448817477399188
38038,5411925,-26.737057,33.888535,1.0,1.0,1.0,Topic51,0.027105928318942
38039,5411929,9.022326,-2.605857,0.0,1.0,0.0,Topic107,0.14516118043201473
38040,5411930,26.120108,24.159695,1.0,1.0,1.0,Topic91,0.7241624697597067
38041,5411931,-37.552814,2.6719396,0.0,1.0,0.0,Topic54,0.0675222486173709
38042,5411932,-17.618483,31.06409,0.0,0.0,0.0,Topic97,0.04006729790512367
38043,5411933,-13.3026705,-36.548965,1.0,1.0,1.0,Topic11,0.007720070742502808
38044,5411934,-14.824165,-31.597084,unknown,0.0,unknown,Topic6,0.0184271776746787
38045,5411935,-0.0046948045,-43.38191,0.0,0.0,0.0,Topic63,0.014717495013361146
38046,5411936,-1.6884285,6.3749228,unknown,1.0,unknown,Topic33,0.14629683557385678
38047,5411937,28.280975,-8.802656,0.0,0.0,0.0,Topic89,0.43884890552599726
38048,5411938,-7.2100596,-41.21834,0.0,0.0,0.0,Topic11,0.00905065153000662
38049,5411939,-27.706282,44.839085,1.0,unknown,unknown,Topic66,0.027762783623969504
38050,5411940,3.4472058,47.58418,unknown,unknown,unknown,Topic4,0.005859162880277092
38051,5411941,-36.485264,-10.932034,unknown,unknown,unknown,Topic54,0.0391151380804841
38052,5411943,15.522923,49.369347,1.0,0.0,unknown,Topic49,0.07125796407155509
38053,5411944,32.667595,24.77929,1.0,1.0,1.0,Topic91,0.4570666611110641
38054,5411945,31.930939,31.431702,0.0,unknown,unknown,Topic91,0.5865119973613732
38055,5411946,2.2880182,40.195263,0.0,0.0,0.0,Topic72,0.0306912696138575
38056,5411947,-41.709717,2.7479732,0.0,1.0,unknown,Topic115,0.0053161916634059635
38057,5411948,-37.215065,42.54756,0.0,1.0,unknown,Topic7,0.026363852431142906
38058,5411949,-26.007524,36.63994,0.0,unknown,unknown,Topic66,0.0374032192054645
38059,5411951,50.923,0.4824508,1.0,1.0,1.0,Topic91,0.4955938971053031
38060,5411952,-22.889921,42.463516,1.0,0.0,0.5,Topic66,0.1789957615738761
38061,5411953,-7.4610763,-19.398111,0.0,unknown,0.0,Topic108,0.026153689509714813
38062,5411954,-19.294287,-38.673286,1.0,1.0,1.0,Topic58,0.017949201473797798
38063,5411955,-7.5680046,-3.868036,unknown,1.0,unknown,Topic34,0.23980934129468612
38064,5411956,-5.984981,7.271982,0.0,unknown,unknown,Topic52,0.3403723137847029
38065,5411957,1.6958942,13.248415,1.0,0.0,0.0,Topic72,0.11307702186315029
38066,5411958,-7.2929497,34.811256,0.0,1.0,unknown,Topic68,0.005134126833861161
38067,5411959,-39.373962,22.137173,1.0,0.0,unknown,Topic93,0.012654096484238151
38068,5411960,-31.376755,20.958502,0.0,0.0,0.0,Topic26,0.0572701266652128
38069,5411961,28.724747,21.00272,0.0,0.0,0.0,Topic91,0.29687222766528665
